日付,平均気圧(hPa),降水量(mm),平均気温(℃),最高気温(℃),最低気温(℃),平均風速(m/s),最多風向,日照時間(h),最深積雪(cm),天気概況昼,天気概況夜
1996/4/1,993.4,--,2.1,6.2,-2.3,3.1,×,10.5,--,晴一時霧,晴
1996/4/2,991.4,0.0,1.9,4.3,-0.4,3.8,×,9.3,--,晴一時雪,晴
1996/4/3,993.7,--,2.5,4.8,0.0,5.0,×,9.8,--,晴一時曇,晴
1996/4/4,999.9,0.0,3.4,6.5,0.2,4.2,×,9.4,--,晴,晴
1996/4/5,1000.0,0.0,2.7,7.2,-0.2,3.2,×,9.0,--,晴後曇一時雨,晴時々曇
1996/4/6,1001.1,0.0,3.7,7.7,-2.1,3.4,×,5.6,--,晴後曇,晴
1996/4/7,1003.5,0.0,3.5,7.3,0.9,3.4,×,7.8,--,晴後曇一時雨,曇
1996/4/8,1007.1,1.0,1.6,5.8,0.0,2.7,×,7.0,1,晴後曇一時雪,雪
1996/4/9,1010.3,0.5,1.3,5.0,-1.1,3.2,×,4.9,--,曇時々晴一時雪,雪後曇
1996/4/10,1011.7,0.0,0.3,2.4,-0.9,3.3,×,4.1,--,雪後薄曇,雪時々曇
1996/4/11,1010.6,1.0,-0.6,2.6,-2.8,2.9,×,3.8,5,雪一時晴,曇時々雪
1996/4/12,1009.6,0.0,-1.9,0.9,-4.6,3.0,×,6.2,--,晴後曇一時雪,晴一時曇
1996/4/13,1010.5,0.0,-0.2,3.8,-3.5,2.7,×,6.5,--,晴時々曇一時雪,晴
1996/4/14,1009.5,--,2.4,7.6,-5.1,4.1,×,11.9,--,晴,晴
1996/4/15,1002.5,--,6.0,13.0,0.4,6.6,×,11.1,--,晴,晴
1996/4/16,1011.2,--,1.2,4.4,-2.2,2.4,×,2.8,--,薄曇,曇
1996/4/17,1008.4,--,2.5,6.4,-0.4,6.5,×,0,--,曇,曇
1996/4/18,1009.6,7.5,0.7,2.9,-0.7,4.3,×,0,2,曇後雪,雪
1996/4/19,1008.0,2.0,0.9,4.1,-1.0,5.4,×,4.1,5,曇時々晴,曇一時雪
1996/4/20,1010.7,0.0,0.4,2.1,-0.9,2.3,×,0.3,0,曇後一時雪,雪後曇一時晴
1996/4/21,1011.2,0.0,0.5,2.5,-2.1,2.8,×,1.7,0,曇一時雪,雪後曇
1996/4/22,1016.2,--,2.4,6.7,-0.6,2.5,×,9.6,--,晴,晴後霧
1996/4/23,1010.5,--,3.8,7.0,-1.3,4.0,×,9.1,--,晴時々曇,晴
1996/4/24,1009.6,--,8.3,15.1,3.0,3.7,×,10.5,--,晴,晴後薄曇
1996/4/25,1012.6,--,6.6,10.7,3.0,3.5,×,2.6,--,薄曇,薄曇
1996/4/26,1012.0,--,5.7,8.9,4.1,3.6,×,0.2,--,霧,霧
1996/4/27,1008.4,--,6.1,10.2,3.9,2.3,×,0,--,曇一時霧,霧時々曇一時霧雨
1996/4/28,1005.3,0.0,5.3,9.1,1.0,2.1,×,2.8,--,霧,霧
1996/4/29,1003.1,1.5,5.1,15.5,0.8,3.7,×,2.7,--,曇時々雨一時晴,曇後晴
1996/4/30,1014.1,--,5.1,8.6,1.4,2.6,×,12.7,--,晴,晴
