日付,平均気圧(hPa),降水量(mm),平均気温(℃),最高気温(℃),最低気温(℃),平均風速(m/s),最多風向,日照時間(h),最深積雪(cm),天気概況昼,天気概況夜
1999/4/1,1011.0,--,1.9,4.4,-1.3,2.7,×,1.6,--,曇時々晴,曇後一時雨
1999/4/2,1001.4,1.5,1.0,3.6,-2.7,5.4,×,0,2,雨後一時雪,雪後晴
1999/4/3,1008.3,0.0,-2.0,1.9,-4.7,3.0,×,7.0,2,晴時々曇一時雪,晴
1999/4/4,1014.6,0.0,-1.3,2.7,-6.8,3.4,×,10.1,1,晴一時曇,雪時々曇、雷を伴う
1999/4/5,1006.2,7.0,1.6,7.3,-2.1,4.9,×,7.2,4,晴一時曇,晴後曇
1999/4/6,1015.3,0.0,-1.6,1.7,-4.3,3.9,×,3.6,--,曇,曇
1999/4/7,1011.2,1.0,-3.2,-0.9,-5.1,5.4,×,0,4,曇後雪,雪後曇
1999/4/8,1008.3,0.0,-1.3,2.1,-3.8,5.9,×,2.6,4,薄曇,晴
1999/4/9,1011.6,--,1.2,4.8,-4.4,3.7,×,12.2,--,快晴,晴
1999/4/10,1012.7,--,4.8,10.1,-0.3,4.1,×,4.7,--,曇時々晴,曇後一時晴
1999/4/11,1016.8,0.0,1.6,6.4,-1.4,3.2,×,9.2,--,晴,霧時々霧雨
1999/4/12,1011.5,0.0,5.6,10.5,1.9,2.0,×,1.5,--,曇一時霧雨,霧後一時雨
1999/4/13,994.3,4.0,3.7,9.0,1.2,3.5,×,0.4,--,曇時々雨,霧一時雨
1999/4/14,994.0,3.0,4.7,9.1,1.3,3.7,×,5.3,--,曇後一時雨,雨後曇
1999/4/15,1008.5,0.0,2.7,5.5,1.0,3.1,×,3.1,--,曇一時雨,晴後一時霧
1999/4/16,1013.6,1.0,3.0,6.6,-0.4,3.3,×,5.2,--,晴一時霧,雨時々曇
1999/4/17,1010.8,17.5,3.6,5.5,1.9,4.5,×,0,--,曇時々雨,曇
1999/4/18,1016.7,0.0,2.3,4.3,0.8,2.3,×,0,--,曇時々霧雨、霧を伴う,曇時々霧一時霧雨
1999/4/19,1014.5,0.0,4.7,7.4,2.5,3.1,×,0,--,曇時々霧雨一時霧,曇後一時霧
1999/4/20,1011.3,0.0,6.4,7.7,4.9,3.2,×,0,--,霧雨時々霧,晴一時曇
1999/4/21,1016.0,--,7.5,14.3,2.2,4.7,×,12.9,--,快晴,快晴
1999/4/22,1013.0,--,3.6,7.4,-2.1,2.6,×,9.8,--,薄曇一時晴,薄曇後一時晴
1999/4/23,1010.6,--,6.2,11.5,1.1,3.0,×,10.9,--,晴後薄曇,薄曇
1999/4/24,1015.7,--,5.2,10.5,1.9,3.4,×,9.2,--,薄曇,霧
1999/4/25,1018.9,--,6.0,10.1,2.2,1.8,×,3.5,--,曇時々晴一時霧,曇時々霧
1999/4/26,1012.3,8.5,8.7,12.8,6.7,3.2,×,0,--,曇時々雨,霧時々雨
1999/4/27,999.5,--,8.3,11.2,6.1,2.6,×,5.4,--,霧後薄曇一時晴,曇
1999/4/28,1002.9,4.0,2.2,8.0,0.3,7.2,×,0,--,雨一時雪,曇後晴
1999/4/29,1010.9,--,2.0,8.1,-1.4,4.2,×,12.8,--,快晴,晴後一時曇
1999/4/30,1014.4,--,4.4,9.0,0.2,2.9,×,9.3,--,晴一時曇,快晴
