日付,平均気圧(hPa),降水量(mm),平均気温(℃),最高気温(℃),最低気温(℃),平均風速(m/s),最多風向,日照時間(h),最深積雪(cm),天気概況昼,天気概況夜
2012/6/1,1010.9,0.0,11.0,20.2,6.5,3.3,北東,10.0,--,晴時々曇,曇後時々霧雨一時霧
2012/6/2,1014.8,0.0,7.0,8.9,5.7,4.0,南南東,0.0,--,曇一時霧,曇後霧雨
2012/6/3,1013.4,0.0,8.4,10.6,5.9,5.0,南南西,0.0,--,霧雨時々曇,霧雨時々曇、霧を伴う
2012/6/4,1009.2,0.0,10.8,13.9,8.5,3.5,南南東,0.0,--,霧雨時々曇一時霧,霧雨時々霧
2012/6/5,1005.2,0.0,10.9,13.5,9.4,3.7,南南東,3.4,--,霧後一時晴,晴後曇一時霧雨、霧を伴う
2012/6/6,1003.3,0.5,12.6,15.9,8.8,1.9,南南東,0.0,--,曇時々霧雨後一時霧,曇一時霧後雨
2012/6/7,1002.8,7.5,13.5,19.5,10.8,3.7,北北東,2.4,--,曇一時雨,曇時々雨後一時晴
2012/6/8,1005.9,0.0,12.7,16.7,10.7,4.1,南,3.9,--,曇時々晴,曇後一時晴
2012/6/9,1006.6,2.5,12.5,14.5,10.7,3.2,南南東,0.5,--,曇,雨一時曇
2012/6/10,1003.0,4.5,12.5,14.2,11.7,2.9,東北東,0.0,--,雨時々曇後一時霧雨,霧雨時々曇
2012/6/11,1003.6,0.0,11.8,16.8,6.3,6.8,北北東,8.0,--,晴一時曇,晴
2012/6/12,1010.4,--,8.1,10.9,5.0,4.4,南南東,12.2,--,薄曇,曇
2012/6/13,1013.0,--,7.9,9.6,6.4,3.1,南東,0.0,--,曇,曇後一時霧雨
2012/6/14,1014.6,0.0,8.9,11.5,7.0,3.1,南南東,8.1,--,曇後一時晴,曇時々晴
2012/6/15,1014.4,--,11.2,14.7,8.5,4.1,南南西,12.8,--,晴一時曇,晴後曇一時霧
2012/6/16,1011.6,--,12.0,15.4,10.0,4.1,南南東,0.2,--,霧後曇,曇後一時雨
2012/6/17,1004.1,48.0,11.9,13.0,10.3,6.0,北北東,0.0,--,大雨,雨後時々霧雨一時曇
2012/6/18,1003.9,0.0,14.9,23.2,10.6,5.5,北北東,8.4,--,晴一時曇,曇一時霧雨
2012/6/19,1012.4,0.0,11.6,14.1,10.2,3.0,南南東,0.6,--,曇時々霧雨後一時霧,霧雨
2012/6/20,1009.1,6.5,10.0,11.2,8.2,6.6,北東,0.0,--,雨,雨
2012/6/21,1003.5,4.5,9.8,11.6,7.9,8.2,北北東,0.0,--,雨後霧雨,曇後晴
2012/6/22,1003.4,--,11.2,14.6,8.1,2.9,南,6.8,--,曇時々晴,曇後一時霧雨
2012/6/23,1003.9,0.0,10.8,12.1,9.6,1.9,西,0.0,--,曇時々霧雨後雨,雨時々曇一時霧雨
2012/6/24,1007.7,1.5,12.2,17.8,9.6,4.2,北東,1.1,--,曇一時雨,曇後晴一時霧
2012/6/25,1009.6,--,13.7,22.5,7.4,4.7,北東,13.1,--,快晴,快晴
2012/6/26,1012.1,--,11.4,16.2,6.5,3.9,南西,14.5,--,快晴,晴
2012/6/27,1011.0,--,16.2,24.0,9.9,2.5,北東,13.9,--,晴,晴後一時曇
2012/6/28,1010.5,--,14.7,17.7,11.9,2.9,南南東,3.7,--,曇時々晴,霧一時晴
2012/6/29,1009.4,0.0,14.6,17.7,12.5,3.3,南,6.5,--,曇時々晴、霧を伴う,霧時々霧雨
2012/6/30,1010.9,0.0,14.0,16.3,12.4,2.9,南,8.6,--,晴一時曇,霧時々曇後一時霧雨
