日付,平均気圧(hPa),降水量(mm),平均気温(℃),最高気温(℃),最低気温(℃),平均風速(m/s),最多風向,日照時間(h),最深積雪(cm),天気概況昼,天気概況夜
2017/2/1,1001.6,3.0,-7.2,0.4,-17.3,4.0,北北東,7.6,30,晴後曇一時雪,雪後曇
2017/2/2,996.7,0.0,-7.6,-5.1,-12.3,6.6,北北西,8.6,31,晴,晴
2017/2/3,1005.3,--,-9.1,-4.2,-14.9,4.1,西北西,9.7,28,晴,快晴
2017/2/4,1007.6,--,-8.0,0.0,-17.0,3.3,北東,8.3,27,晴一時曇、霧を伴う,快晴
2017/2/5,1009.0,--,-6.4,-1.3,-14.1,3.9,北北東,6.2,27,晴後時々曇,曇
2017/2/6,998.0,1.0,-2.5,-1.1,-4.3,7.3,北北東,0.0,26,雪一時曇,曇
2017/2/7,999.6,--,-4.2,-2.9,-5.8,6.6,北,8.8,26,薄曇一時晴,曇時々晴
2017/2/8,1000.9,--,-2.0,1.4,-6.5,3.1,西,4.1,25,晴後曇,曇後晴
2017/2/9,1002.0,--,-3.9,0.3,-9.6,2.7,南,8.9,24,晴後薄曇,薄曇
2017/2/10,995.3,--,-5.0,-0.8,-9.9,6.4,北北東,4.0,24,曇,薄曇
2017/2/11,996.0,0.0,-1.4,2.3,-5.9,4.3,北,4.7,24,曇後一時雪,曇一時雪
2017/2/12,1002.3,0.5,0.6,2.7,-0.8,5.9,北北西,3.4,24,曇,曇
2017/2/13,1012.1,0.0,0.0,3.5,-2.0,5.2,北北東,4.7,23,曇後時々晴,曇一時雪
2017/2/14,1014.9,0.0,-1.8,1.3,-3.7,3.7,北北東,4.8,22,曇一時晴,曇一時雪
2017/2/15,1014.5,--,-2.1,1.1,-5.6,3.4,南南西,9.1,22,晴一時曇,晴
2017/2/16,1011.5,--,-1.9,3.0,-8.0,3.2,南南東,7.2,21,晴後曇,曇一時晴
2017/2/17,995.9,0.5,0.5,5.1,-2.8,5.4,西,2.2,21,曇後時々雨,曇後晴、大風を伴う
2017/2/18,999.6,--,-4.0,-2.0,-5.8,12.2,西,10.1,20,晴、大風を伴う,快晴、大風を伴う
2017/2/19,1002.5,--,-4.0,1.1,-7.1,5.6,西,9.8,19,晴,晴
2017/2/20,1000.4,3.5,-6.6,-1.2,-13.2,4.0,北北東,3.3,22,曇後一時雪,雪後一時晴
2017/2/21,1002.9,1.0,-5.6,-2.7,-8.4,8.2,北,9.8,21,晴,晴
2017/2/22,1014.2,--,-3.3,-1.0,-7.9,3.8,南南西,8.0,18,薄曇,曇
2017/2/23,997.5,1.0,-1.0,2.0,-4.0,2.9,北北東,0.0,20,雪一時曇,雪後曇一時晴
2017/2/24,995.0,2.5,0.3,5.3,-2.3,7.9,西,8.8,25,晴後一時曇、大風を伴う,晴一時雪
2017/2/25,1006.4,--,-0.9,1.3,-6.5,7.1,南南西,10.7,22,晴,晴後曇、大風を伴う
2017/2/26,1010.2,--,-1.7,0.8,-7.0,8.1,西,6.9,21,晴一時曇、大風を伴う,晴一時曇
2017/2/27,1021.9,--,-5.5,-1.8,-10.8,4.3,南南西,10.8,21,快晴,快晴
2017/2/28,1021.3,--,-5.3,0.8,-13.5,3.3,北北東,10.9,21,快晴,晴後一時薄曇
