日付,平均気圧(hPa),降水量(mm),平均気温(℃),最高気温(℃),最低気温(℃),平均風速(m/s),最多風向,日照時間(h),最深積雪(cm),天気概況昼,天気概況夜
2017/4/1,1012.5,--,0.7,3.5,-0.9,5.1,南南西,8.8,--,晴後曇,曇時々晴
2017/4/2,1008.4,--,1.0,3.3,-0.7,4.6,南,8.5,--,曇時々晴,曇一時晴
2017/4/3,1010.2,0.0,2.3,8.0,-0.2,2.6,南南東,6.6,--,晴一時曇、霧を伴う,霧時々曇
2017/4/4,1016.0,0.0,0.9,3.9,-0.9,2.2,南,6.3,--,晴、霧を伴う,霧一時晴
2017/4/5,1015.1,--,2.8,6.8,-2.0,4.1,南西,8.2,--,晴一時霧,晴
2017/4/6,1010.6,0.0,7.4,14.8,3.2,6.4,南南西,10.6,--,曇一時晴、大風を伴う,曇時々雨、霧を伴う
2017/4/7,1005.0,1.5,6.9,16.9,2.4,7.1,北北東,2.9,--,曇一時晴、霧を伴う,晴後一時曇
2017/4/8,1011.5,0.0,1.9,4.5,-0.3,3.6,南,1.0,--,曇,曇一時雨
2017/4/9,1000.4,0.5,2.9,7.4,1.2,2.9,北北東,1.5,--,曇一時みぞれ、あられを伴う,曇後晴
2017/4/10,1009.8,--,4.3,9.7,0.9,6.0,北北西,12.1,--,快晴,晴
2017/4/11,1009.7,0.0,3.0,6.3,-2.7,6.1,南南東,6.5,--,　曇一時晴,曇後雨
2017/4/12,992.1,12.5,3.5,5.4,0.9,6.5,東南東,1.7,--,雨後曇一時みぞれ,晴後一時曇、大風を伴う
2017/4/13,996.2,0.0,1.9,5.0,-0.5,10.8,西,8.3,--,晴時々曇一時雪、大風を伴う,快晴
2017/4/14,1000.5,--,4.5,7.5,1.0,9.7,南南西,12.4,--,快晴、大風を伴う,晴、大風を伴う
2017/4/15,998.9,--,6.5,9.8,4.4,7.5,南西,5.0,--,薄曇時々晴、大風を伴う,快晴
2017/4/16,997.1,0.0,7.8,14.3,4.2,6.6,南西,10.6,--,晴一時雨、雷を伴う,晴、大風を伴う
2017/4/17,1009.7,--,5.6,10.0,2.3,4.5,南南東,12.1,--,晴,曇
2017/4/18,998.6,33.5,3.2,6.3,1.4,6.8,北東,0.0,--,大雨一時みぞれ、あられを伴う,曇時々雨後一時晴
2017/4/19,985.8,0.5,4.6,10.4,2.2,5.5,南,8.0,--,晴時々曇一時霧,曇一時雪、あられを伴う
2017/4/20,1000.8,--,4.3,8.5,1.9,7.2,北北西,4.8,--,晴時々曇,晴一時曇
2017/4/21,1005.9,--,2.8,6.0,-0.9,3.2,南西,12.7,--,晴後一時曇,晴時々曇
2017/4/22,1006.5,3.0,1.8,5.6,-1.3,3.0,北東,0.1,0,曇時々雪一時雨,雪一時みぞれ
2017/4/23,1013.5,4.0,2.4,6.0,0.5,3.9,北東,1.6,0,みぞれ一時雪後曇,曇
2017/4/24,1021.6,--,2.9,6.5,0.9,3.4,南,9.8,--,晴時々曇,霧時々曇
2017/4/25,1017.5,0.0,4.6,7.6,2.0,3.6,南南東,0.0,--,曇時々霧,曇時々雨後一時霧
2017/4/26,1006.4,0.0,5.6,8.5,4.2,3.8,南南西,0.1,--,曇時々霧,霧一時曇
2017/4/27,995.4,1.0,5.9,11.4,4.2,3.1,南,7.0,--,霧後時々晴一時雨,曇一時雨後晴
2017/4/28,997.7,--,7.2,11.0,3.9,4.3,南南西,12.6,--,晴,晴後曇一時雨
2017/4/29,999.1,0.5,6.7,9.7,4.5,4.4,南,4.9,--,曇一時雨,晴後一時薄曇
2017/4/30,1001.5,--,6.9,12.1,1.7,5.7,南南東,11.2,--,晴時々曇,曇時々晴一時霧
