日付,平均気圧(hPa),降水量(mm),平均気温(℃),最高気温(℃),最低気温(℃),平均風速(m/s),最多風向,日照時間(h),最深積雪(cm),天気概況昼,天気概況夜
2000/12/1,1018.3,--,-3.7,1.2,-8.8,2.5,×,8.8,--,晴,快晴
2000/12/2,1016.2,--,-2.2,3.4,-10.2,3.6,×,8.7,--,晴,晴時々曇
2000/12/3,1001.4,--,3.0,8.4,-3.5,7.4,×,0.1,--,曇,晴
2000/12/4,1003.8,--,-2.9,0.1,-8.0,7.5,×,6.7,--,晴,快晴
2000/12/5,997.8,0.0,-1.4,5.2,-10.8,5.7,×,1.0,--,曇一時雨後晴,晴後一時曇
2000/12/6,1000.8,0.0,-4.6,-1.5,-7.5,7.6,×,6.3,--,晴後一時雪,晴後時々雪
2000/12/7,1014.4,0.0,-2.7,1.6,-7.7,5.8,×,8.1,--,晴,晴時々曇
2000/12/8,1008.6,0.0,-2.5,3.9,-10.1,6.9,×,5.2,--,曇時々晴一時雪,快晴
2000/12/9,1010.0,--,-4.3,2.8,-10.1,3.0,×,8.3,--,晴,晴後一時曇
2000/12/10,998.6,0.0,-2.0,5.3,-9.0,6.5,×,0.6,--,曇一時雪,曇後晴
2000/12/11,996.4,0.5,-5.1,-1.6,-9.5,9.5,×,6.5,--,晴一時雪,快晴
2000/12/12,997.4,--,-8.8,-3.5,-14.8,7.6,×,6.4,--,晴,快晴
2000/12/13,1007.9,--,-7.5,-2.3,-12.8,3.6,×,8.5,--,快晴,快晴
2000/12/14,1012.4,--,-5.0,1.9,-14.6,5.9,×,8.5,--,快晴,快晴
2000/12/15,1013.3,0.0,-4.6,1.1,-11.5,3.8,×,8.4,--,快晴,晴後曇一時雪
2000/12/16,1003.0,1.0,-2.3,4.0,-6.7,7.1,×,1.9,3,曇一時雪後晴,快晴
2000/12/17,1015.4,--,-3.9,0.5,-9.1,4.9,×,8.3,--,快晴,快晴
2000/12/18,1019.2,--,-4.8,2.7,-12.9,4.3,×,8.3,--,快晴,晴後曇
2000/12/19,1006.1,28.0,-2.7,-0.1,-7.7,9.5,×,0,22,大雪,雪後晴
2000/12/20,1015.6,0.0,-2.2,1.1,-5.3,4.8,×,3.5,14,晴後曇,曇後雪
2000/12/21,996.2,16.5,0.2,3.3,-3.3,7.2,×,1.0,21,みぞれ後晴,快晴
2000/12/22,1009.9,--,-4.3,-1.1,-12.2,6.4,×,8.5,18,快晴,晴後曇
2000/12/23,1008.6,2.5,-4.3,0.2,-13.2,5.5,×,0,18,曇一時雪,雪後雨
2000/12/24,990.8,3.5,1.2,4.9,-3.9,10.0,×,5.1,18,晴一時雨,快晴
2000/12/25,999.6,--,-4.0,-1.0,-9.4,7.0,×,8.2,11,晴,晴一時曇
2000/12/26,994.3,--,-6.7,-2.0,-13.7,9.6,×,6.9,9,晴後曇,晴一時曇
2000/12/27,1008.6,--,-3.6,-0.4,-8.5,6.4,×,7.9,8,晴,快晴
2000/12/28,1013.4,--,-8.1,-2.2,-13.5,2.8,×,6.9,8,晴,晴
2000/12/29,1016.4,--,-8.6,-3.0,-14.2,3.6,×,7.7,8,晴,晴
2000/12/30,1018.2,--,-9.4,-1.6,-16.0,2.7,×,8.4,8,快晴,晴後時々雪
2000/12/31,1005.4,17.5,-0.9,5.5,-10.9,6.7,×,0,12,雪後雨,雨時々曇後霧
