日付,平均気圧(hPa),降水量(mm),平均気温(℃),最高気温(℃),最低気温(℃),平均風速(m/s),最多風向,日照時間(h),最深積雪(cm),天気概況昼,天気概況夜
2000/1/1,1015.4,0.0,-3.9,-1.4,-6.9,4.7,×,5.8,0,曇一時雪後晴,快晴
2000/1/2,1015.0,--,-2.4,2.4,-6.7,3.4,×,5.1,0,晴,晴
2000/1/3,1012.5,--,-2.1,1.5,-7.5,3.8,×,0,0,曇,曇
2000/1/4,1012.4,--,-0.9,2.6,-3.7,4.4,×,4.1,--,曇時々晴,曇後晴
2000/1/5,1018.9,--,-2.3,2.0,-6.0,3.2,×,7.1,--,晴,快晴
2000/1/6,1022.4,2.0,-2.6,1.5,-8.6,2.2,×,7.0,3,晴後曇,曇後雪
2000/1/7,1008.1,29.5,0.9,2.2,-3.3,4.7,×,0,12,雪後雨一時曇,晴時々曇
2000/1/8,1010.2,0.0,-0.9,1.6,-3.8,1.8,×,5.6,10,晴後曇一時雪,曇一時雪後晴
2000/1/9,1017.1,--,-3.0,1.8,-8.2,1.9,×,8.5,10,快晴,晴後曇一時雪
2000/1/10,1005.7,19.5,-1.8,2.6,-7.6,4.2,×,0,17,雪一時みぞれ,曇後一時晴
2000/1/11,1002.6,--,-1.9,1.1,-7.3,5.1,×,7.9,16,晴一時曇,晴一時曇
2000/1/12,1018.8,--,-7.5,-1.8,-12.6,1.6,×,8.6,15,快晴,晴後薄曇
2000/1/13,1014.3,23.0,-5.1,0.8,-13.5,4.9,×,0,29,雪,雨一時雪
2000/1/14,998.4,1.0,1.9,4.9,-0.6,6.3,×,5.7,28,晴後一時曇,曇後晴
2000/1/15,1015.0,--,-2.3,0.9,-6.1,3.6,×,6.3,20,晴,晴
2000/1/16,1018.0,--,-7.1,-1.8,-11.6,1.9,×,8.4,20,晴,晴後曇時々雪
2000/1/17,1010.1,2.0,-4.1,0.2,-10.2,3.3,×,5.7,27,雪後晴,晴
2000/1/18,1011.3,--,-5.4,-0.5,-9.8,3.8,×,8.5,26,快晴,快晴
2000/1/19,1011.8,0.5,-6.3,-2.0,-13.1,2.6,×,1.0,25,曇時々雪,大雪
2000/1/20,1002.0,50.0,-1.7,-0.1,-4.4,6.2,×,0,70,大雪,曇後一時晴
2000/1/21,1007.6,0.5,-5.0,-0.9,-10.0,5.9,×,3.8,67,曇一時雪後晴,晴
2000/1/22,1018.6,--,-6.3,-1.8,-11.6,3.0,×,9.1,61,快晴,晴
2000/1/23,1013.4,0.5,-8.9,-4.2,-16.3,3.3,×,3.1,61,晴時々雪,晴一時雪
2000/1/24,1008.0,0.0,-6.3,-1.0,-12.0,3.4,×,7.9,60,晴一時霧,晴
2000/1/25,1007.8,0.0,-10.7,-6.5,-16.3,3.0,×,7.8,48,晴,晴一時雪
2000/1/26,1012.4,0.0,-15.7,-9.6,-21.4,3.1,×,9.2,47,晴,快晴
2000/1/27,1014.4,0.0,-13.7,-5.1,-22.6,2.4,×,9.3,47,快晴,快晴
2000/1/28,1017.7,0.0,-9.9,-0.8,-19.9,2.6,×,9.2,46,快晴,晴
2000/1/29,1023.1,--,-8.0,-1.3,-15.7,2.3,×,7.8,42,快晴,薄曇一時霧
2000/1/30,1012.7,5.5,-6.5,-2.8,-11.0,5.1,×,0,55,雪一時曇,雪後時々曇
2000/1/31,1010.4,0.5,-9.4,-6.4,-17.3,4.8,×,8.7,55,晴一時曇,快晴
