日付,平均気圧(hPa),降水量(mm),平均気温(℃),最高気温(℃),最低気温(℃),平均風速(m/s),最多風向,日照時間(h),最深積雪(cm),天気概況昼,天気概況夜
2006/2/1,1016.7,0.5,-7.4,-2.5,-13.9,3.9,×,1.5,22,曇,雪後一時曇
2006/2/2,1006.8,1.0,-5.0,-1.1,-7.7,8.5,×,7.9,22,晴、大風を伴う,晴、大風を伴う
2006/2/3,1005.3,--,-7.3,-4.6,-10.4,9.1,×,8.2,22,晴,晴一時薄曇
2006/2/4,1006.0,--,-5.0,-1.3,-8.5,7.0,×,7.2,21,曇一時晴,晴
2006/2/5,1012.9,0.0,-8.7,-3.6,-14.3,3.3,×,7.8,21,薄曇後一時雪,晴一時雪
2006/2/6,1018.8,--,-9.0,-2.6,-16.6,4.2,×,9.5,19,晴,晴時々薄曇
2006/2/7,1010.8,0.0,-7.9,-1.9,-14.6,5.8,×,0,19,曇一時雪,雪後曇
2006/2/8,1005.1,0.0,-5.5,-2.0,-9.3,4.7,×,4.7,22,薄曇後雪,雪後一時曇
2006/2/9,1004.5,0.0,-6.6,-2.7,-9.3,8.2,×,7.9,22,晴一時雪、大風を伴う,晴後一時曇
2006/2/10,1001.5,1.5,-8.1,-0.7,-16.6,5.0,×,0,22,雪時々曇,晴一時曇
2006/2/11,1001.1,--,-6.8,-1.3,-13.8,6.1,×,9.8,21,晴,快晴
2006/2/12,1003.1,0.0,-11.3,-4.0,-18.3,3.7,×,8.0,20,晴後一時雪,晴
2006/2/13,1002.0,--,-7.2,1.3,-18.5,5.9,×,5.7,20,曇,曇一時晴、霧を伴う
2006/2/14,1006.3,1.5,-3.5,-1.6,-5.1,4.7,×,0.4,23,曇後雪,霧一時雪
2006/2/15,1003.5,0.5,0.1,6.7,-3.5,5.3,×,8.9,23,晴時々曇一時霧、大風を伴う,晴一時曇
2006/2/16,1010.9,1.0,-2.1,0.6,-6.4,3.1,×,0.1,19,曇時々雪,曇一時雪後晴、大風を伴う
2006/2/17,1002.1,0.0,-3.6,0.5,-7.7,11.5,×,9.0,20,晴一時雪、大風を伴う,快晴、大風を伴う
2006/2/18,1010.6,--,-3.3,-0.6,-7.3,10.8,×,9.1,19,晴、大風を伴う,快晴
2006/2/19,1016.7,--,-0.4,3.1,-4.5,5.6,×,9.5,19,快晴、大風を伴う,晴後曇時々霧
2006/2/20,1022.8,--,-1.2,3.0,-5.7,4.1,×,4.7,17,晴時々曇一時霧,晴後霧
2006/2/21,1021.2,0.0,-0.6,0.6,-1.2,1.9,×,0,14,霧時々曇一時霧雨,霧雨時々霧
2006/2/22,1014.7,0.0,1.7,3.9,-0.5,5.6,×,0,14,霧雨後雨,霧時々霧雨一時雨
2006/2/23,1012.8,0.0,1.7,6.0,-2.7,3.4,×,4.7,10,晴一時曇,快晴
2006/2/24,1024.6,--,-1.4,1.1,-5.9,5.4,×,9.9,4,晴,晴時々曇
2006/2/25,1029.1,--,-1.1,2.4,-4.1,4.5,×,9.7,--,晴,晴後曇
2006/2/26,1018.8,9.0,1.3,4.8,-3.7,9.5,×,0,--,曇後時々雨、大風を伴う,雨後晴、大風を伴う
2006/2/27,1006.6,1.0,0.2,4.9,-3.5,14.9,×,8.5,--,晴、大風を伴う,晴
2006/2/28,1019.5,--,-1.4,1.3,-4.0,6.5,×,8.8,--,晴一時薄曇,晴後薄曇
