日付,平均気圧(hPa),降水量(mm),平均気温(℃),最高気温(℃),最低気温(℃),平均風速(m/s),最多風向,日照時間(h),最深積雪(cm),天気概況昼,天気概況夜
1999/1/1,1004.2,--,-2.7,0.5,-4.6,3.5,×,6.8,--,晴,晴
1999/1/2,1002.5,--,-5.5,-0.2,-10.5,1.8,×,7.6,--,晴後薄曇,晴一時薄曇
1999/1/3,1002.6,--,-7.1,-0.8,-13.0,2.0,×,8.8,--,晴,晴
1999/1/4,1006.3,0.0,-5.0,-0.2,-12.0,3.8,×,4.2,--,晴一時雪,晴
1999/1/5,1010.0,--,-1.5,2.6,-7.8,2.9,×,6.9,--,晴後曇,曇後晴
1999/1/6,1004.5,--,-1.8,2.3,-6.2,2.6,×,0.8,--,曇一時晴,晴時々曇
1999/1/7,995.4,1.0,-6.7,-3.0,-10.8,2.9,×,3.5,1,雪後晴,晴
1999/1/8,989.6,--,-7.0,-3.7,-11.3,3.5,×,8.6,1,晴,晴
1999/1/9,986.4,--,-5.6,-3.1,-9.7,6.4,×,2.5,1,晴後曇,曇後晴
1999/1/10,987.6,--,-2.9,-1.5,-3.7,7.3,×,8.5,0,晴,薄曇一時晴
1999/1/11,993.5,0.0,-1.3,2.8,-3.7,5.2,×,6.3,--,晴一時雪,晴
1999/1/12,1004.0,0.0,-2.1,1.6,-5.2,3.3,×,1.4,0,曇時々晴一時雪,晴一時曇
1999/1/13,1006.3,--,-4.0,1.0,-7.5,2.5,×,8.5,--,晴,晴後曇一時雪
1999/1/14,1004.4,0.0,-6.0,-2.8,-10.1,3.6,×,1.6,3,雪後曇時々晴,晴
1999/1/15,1007.5,--,-6.8,-0.4,-14.2,2.5,×,8.9,3,晴,曇時々晴
1999/1/16,1002.7,0.0,-4.5,1.0,-10.7,3.1,×,4.4,1,晴時々曇一時雪,晴
1999/1/17,1014.6,--,-6.5,-1.9,-10.3,3.0,×,8.9,--,晴,晴
1999/1/18,1021.4,--,-6.5,0.6,-13.4,2.0,×,3.0,--,曇時々晴,晴一時曇
1999/1/19,1015.3,0.0,-1.2,2.9,-7.7,2.2,×,2.9,--,曇一時晴,曇後雨
1999/1/20,997.6,5.0,1.0,6.0,-2.9,3.9,×,4.9,--,曇一時雨後晴、霧を伴う,晴
1999/1/21,1002.3,--,-3.7,-1.0,-6.6,3.7,×,6.6,--,快晴,晴
1999/1/22,1009.5,--,-2.9,2.2,-7.0,3.2,×,7.6,--,晴後一時曇,晴時々曇一時雪
1999/1/23,1007.3,0.0,-4.3,2.2,-9.5,3.3,×,4.4,0,雪後晴,晴
1999/1/24,1018.2,--,-4.5,-1.6,-8.2,2.7,×,9.0,--,快晴,晴後曇
1999/1/25,1012.0,1.5,-0.5,3.4,-8.1,5.8,×,0,--,曇後時々雪,雨
1999/1/26,995.3,11.0,2.4,6.0,-1.8,6.1,×,6.4,--,晴一時雪,晴
1999/1/27,1004.8,0.5,0.9,3.2,-1.9,6.5,×,9.0,1,晴,曇時々雨一時雪
1999/1/28,1001.1,5.0,-2.4,3.7,-7.9,7.9,×,2.0,0,雪一時雨後晴,晴
1999/1/29,1002.0,--,-8.2,-4.3,-11.8,2.2,×,8.7,0,晴,晴
1999/1/30,1004.6,--,-7.1,-3.9,-10.4,3.5,×,8.5,0,晴,晴
1999/1/31,1006.3,--,-8.1,-3.5,-15.5,2.5,×,9.0,0,晴,快晴
1999/2/1,999.7,--,-3.5,-0.5,-5.7,4.8,×,9.2,0,快晴,晴
1999/2/2,990.7,--,-4.6,-1.4,-8.3,4.0,×,8.8,--,晴,快晴
1999/2/3,993.2,--,-9.2,-3.3,-16.1,2.5,×,9.4,--,晴,晴
1999/2/4,1004.0,--,-6.3,-0.6,-13.4,2.4,×,9.4,--,晴後時々薄曇,薄曇後晴
1999/2/5,1011.7,0.0,-3.3,1.6,-11.9,3.8,×,5.1,--,晴後曇,曇時々雪
1999/2/6,1004.8,2.0,-1.2,1.5,-3.4,4.0,×,2.7,4,晴時々曇一時雪,晴
1999/2/7,1003.5,0.5,-4.1,0.0,-9.1,2.1,×,2.7,3,曇一時雪,晴後一時曇
1999/2/8,1002.8,1.5,-5.6,-2.0,-11.3,4.2,×,4.2,4,雪後晴,快晴
1999/2/9,1010.3,0.0,-4.6,0.2,-12.8,2.9,×,9.7,4,晴,曇後雪
1999/2/10,1004.6,2.5,-4.6,0.9,-11.2,4.7,×,7.2,7,晴,晴
1999/2/11,1010.9,--,-9.2,-0.5,-16.8,3.9,×,7.8,7,晴時々薄曇,晴後曇一時雪
1999/2/12,1003.1,0.0,-9.2,-8.2,-10.7,6.9,×,0,6,曇時々雪,雪時々曇
1999/2/13,1005.1,1.0,-9.5,-6.9,-11.6,6.5,×,0.5,6,曇時々雪,晴一時曇
1999/2/14,1012.3,0.0,-9.3,-1.7,-17.1,2.3,×,7.5,6,晴一時雪,晴一時霧
1999/2/15,1013.7,--,-6.2,0.0,-16.8,4.2,×,8.1,5,晴,晴
1999/2/16,1010.9,--,1.2,5.6,-3.3,3.6,×,9.1,5,晴,晴後曇
1999/2/17,1005.2,--,0.2,4.9,-6.4,4.0,×,8.2,--,晴,晴
1999/2/18,998.3,0.0,-0.9,5.1,-10.8,5.8,×,6.2,0,晴後曇,晴
1999/2/19,1007.8,0.0,-8.7,-5.0,-12.6,4.2,×,10.0,0,晴後一時曇,雪後晴
1999/2/20,1007.1,0.0,-6.8,-3.1,-11.5,3.4,×,10.1,0,晴,晴
1999/2/21,1004.7,--,-5.4,-1.1,-10.7,3.2,×,10.2,--,晴,晴
1999/2/22,1004.7,--,-3.6,1.5,-11.5,3.1,×,6.8,--,晴一時曇,晴
1999/2/23,1011.6,0.0,-5.5,-1.7,-10.2,3.0,×,8.5,--,晴一時雪,晴一時雪
1999/2/24,1020.5,--,-3.9,0.3,-11.2,4.0,×,10.1,--,晴,曇一時晴
1999/2/25,1012.0,0.0,-0.7,1.5,-4.4,2.9,×,0,--,曇一時雪,晴一時曇
1999/2/26,1011.6,--,-1.4,3.4,-7.2,2.0,×,5.3,--,曇一時晴,曇一時雪
1999/2/27,990.3,2.5,0.6,2.4,-2.3,5.7,×,0,0,雨後霧,晴一時雪
1999/2/28,991.5,--,-2.9,-1.2,-4.0,8.9,×,8.0,--,晴一時曇,快晴
1999/3/1,1004.4,--,-0.6,2.7,-3.6,4.7,×,9.4,--,晴一時曇,曇後一時晴
1999/3/2,1002.2,0.0,-1.4,3.8,-4.3,3.0,×,8.8,--,晴一時雪,快晴
1999/3/3,1004.3,0.0,-0.4,2.4,-2.9,6.0,×,8.3,0,晴後曇,雪後晴
1999/3/4,1006.9,0.0,-3.4,2.3,-7.7,3.9,×,7.4,0,晴後一時雪,晴後曇
1999/3/5,1002.4,13.0,-3.5,-0.1,-9.2,3.6,×,0,11,雪一時曇,雪後一時晴
1999/3/6,989.8,0.0,-2.6,-0.1,-6.1,6.4,×,6.9,11,晴一時曇,晴
1999/3/7,1007.8,--,-5.0,-0.9,-9.6,2.2,×,8.0,8,晴時々薄曇,曇
1999/3/8,1005.3,4.5,-3.8,1.4,-7.4,3.2,×,4.9,19,晴時々雪,雪後曇
1999/3/9,1011.2,0.0,-3.3,-0.6,-6.5,3.4,×,7.8,18,晴後薄曇,晴
1999/3/10,1013.3,0.0,-3.5,0.2,-11.1,3.3,×,10.5,6,快晴,晴一時雪
1999/3/11,1011.6,--,-4.3,-0.4,-7.0,3.8,×,6.5,5,晴後時々曇,曇後晴
1999/3/12,1014.9,--,-4.9,-0.7,-10.3,3.7,×,9.3,5,晴,晴
1999/3/13,1022.3,--,-4.8,0.0,-14.1,3.3,×,5.3,5,晴後薄曇,薄曇
1999/3/14,1015.1,--,1.1,8.1,-5.3,3.0,×,7.8,5,薄曇,曇
1999/3/15,1014.2,--,1.2,4.0,-0.9,4.0,×,0,1,曇,曇後雪
1999/3/16,1005.1,9.5,-1.3,1.6,-3.6,7.4,×,0,13,雪後曇,曇一時晴
1999/3/17,1015.4,--,-1.2,1.1,-3.9,3.7,×,8.8,12,晴後一時曇,曇後一時霧雨
1999/3/18,1011.5,0.0,2.0,4.7,-0.7,2.6,×,0,8,曇後霧,曇後一時雨
