日付,平均気圧(hPa),降水量(mm),平均気温(℃),最高気温(℃),最低気温(℃),平均風速(m/s),最多風向,日照時間(h),最深積雪(cm),天気概況昼,天気概況夜
2017/6/1,1000.9,6.5,13.3,18.4,9.0,6.4,北東,0.7,--,曇時々雨、雷を伴う,雨時々曇
2017/6/2,992.0,11.0,9.2,12.5,7.6,9.1,北東,0.1,--,雨一時曇,雨後曇、大風を伴う
2017/6/3,993.5,1.5,8.6,11.5,5.7,8.4,北北東,1.1,--,曇,雨時々曇
2017/6/4,1000.6,2.5,7.2,9.5,5.8,5.5,北北東,0.0,--,雨一時曇,雨後曇
2017/6/5,1010.0,0.0,7.3,11.1,5.1,5.1,南,13.9,--,晴,晴後曇時々霧
2017/6/6,1011.8,--,7.2,10.3,5.2,3.8,南南東,6.6,--,霧後時々晴,晴後時々薄曇
2017/6/7,1009.5,0.0,11.2,19.5,6.2,3.7,南南東,8.9,--,薄曇,曇後時々雨、霧を伴う
2017/6/8,999.1,21.0,10.4,12.5,8.9,7.1,南南東,0.0,--,雨、霧を伴う,霧一時雨後晴
2017/6/9,997.6,--,12.6,16.6,8.7,5.3,南西,14.2,--,晴,晴後曇一時雨
2017/6/10,998.7,29.0,13.6,17.0,11.0,4.6,南南東,2.9,--,曇,大雨後時々曇、雷を伴う
2017/6/11,1000.2,7.0,8.7,11.1,6.9,6.8,北北東,0.1,--,曇時々雨,曇時々晴一時雨
2017/6/12,1006.3,--,9.9,15.1,6.2,6.4,北北東,14.3,--,快晴,晴
2017/6/13,1007.1,--,8.8,14.2,3.7,3.2,南南東,12.3,--,晴後一時霧,曇後一時晴
2017/6/14,1004.5,0.0,11.7,15.8,8.3,3.0,南,10.5,--,晴一時曇,晴後曇時々霧
2017/6/15,1006.0,5.0,12.5,14.3,10.6,2.7,南南東,0.0,--,曇時々雨、霧を伴う,曇一時霧
2017/6/16,1005.1,0.5,12.9,18.7,10.0,3.2,西,2.7,--,曇一時晴、霧を伴う,曇一時雨
2017/6/17,1006.8,0.0,13.2,17.5,10.7,3.6,南西,13.7,--,晴,晴後曇時々霧雨、霧を伴う
2017/6/18,1011.4,0.0,12.3,17.6,9.5,3.4,南東,5.8,--,曇時々晴一時霧雨、霧を伴う,霧雨時々曇一時霧
2017/6/19,1010.2,0.0,11.5,14.6,9.9,4.1,南東,2.1,--,曇一時霧雨、霧を伴う,曇
2017/6/20,1007.9,0.0,10.4,12.9,8.1,2.7,南南西,0.7,--,曇後時々霧,霧後霧雨
2017/6/21,1006.5,4.0,12.9,15.3,10.1,4.3,南南東,0.0,--,霧雨一時霧,霧雨後雨、霧を伴う
2017/6/22,993.9,37.0,14.4,16.7,13.1,7.8,北北西,0.1,--,雨,曇後一時雨
2017/6/23,1000.3,0.0,16.1,21.0,13.3,3.3,東北東,5.5,--,曇時々晴一時雨,曇一時晴
2017/6/24,1000.5,0.0,13.4,16.9,11.0,2.8,北東,0.5,--,曇一時霧,曇一時雨
2017/6/25,997.5,0.5,14.0,17.7,11.5,3.2,南南東,0.6,--,曇,霧雨時々霧後曇
2017/6/26,1000.2,0.5,12.0,19.6,8.7,4.9,北東,4.5,--,曇一時雨後時々晴,曇時々霧雨
2017/6/27,1008.3,1.0,11.5,14.3,8.8,4.4,南西,6.4,--,曇時々晴,曇後晴
2017/6/28,1009.6,--,13.6,17.8,9.0,2.4,南,11.1,--,晴,曇後晴一時霧
2017/6/29,1009.1,0.0,12.1,14.3,10.5,3.5,南南東,3.8,--,曇一時晴、霧を伴う,霧時々曇一時霧雨
2017/6/30,1002.9,0.0,13.1,15.6,10.7,3.5,南南東,6.8,--,霧後曇一時晴,晴
