日付,平均気圧(hPa),降水量(mm),平均気温(℃),最高気温(℃),最低気温(℃),平均風速(m/s),最多風向,日照時間(h),最深積雪(cm),天気概況昼,天気概況夜
2016/1/1,1014.3,--,-4.0,1.1,-9.4,2.8,東北東,8.5,0,晴,晴後一時曇
2016/1/2,1006.9,0.0,-3.0,2.9,-9.0,4.4,北北東,2.2,1,曇一時雪,薄曇後晴、大風を伴う
2016/1/3,1005.7,--,1.4,2.3,0.0,9.8,西,8.2,0,晴,晴一時薄曇
2016/1/4,1005.4,--,-0.6,1.9,-4.0,6.4,西,5.9,--,晴後曇,晴一時曇
2016/1/5,1006.4,--,-3.4,-0.3,-9.6,8.3,西,8.4,--,晴,快晴
2016/1/6,1006.3,--,-3.9,1.2,-12.8,5.8,西,8.7,--,晴,曇後晴
2016/1/7,1001.8,--,-2.4,1.0,-8.5,7.2,西,8.1,--,晴,晴
2016/1/8,1003.2,--,-3.8,1.8,-12.1,5.2,西,8.6,--,晴,快晴
2016/1/9,1007.5,--,-3.4,0.1,-8.8,7.0,西,9.0,--,晴,晴
2016/1/10,1005.1,--,-3.7,2.0,-10.2,5.8,西北西,4.6,--,晴一時曇,晴
2016/1/11,1007.9,--,-6.3,-2.2,-10.7,5.4,西北西,7.6,--,晴,晴
2016/1/12,1006.1,--,-7.4,-2.4,-14.8,4.9,西北西,8.8,--,晴,快晴
2016/1/13,1005.9,--,-6.6,-0.8,-14.3,3.3,北北東,8.9,--,晴後薄曇,曇後雪
2016/1/14,1002.6,4.5,-4.0,0.3,-8.2,5.8,西北西,6.2,6,晴一時雪,晴後一時曇
2016/1/15,1010.8,0.0,-7.0,-4.0,-11.7,4.2,北東,1.3,4,曇一時雪後時々晴,曇一時雪後晴
2016/1/16,1011.1,0.0,-7.4,-1.1,-13.0,3.8,北北東,8.5,3,晴後一時曇,晴
2016/1/17,1016.9,--,-7.8,-1.0,-15.3,3.5,北北東,9.2,3,晴後一時曇,晴
2016/1/18,1014.8,3.5,-6.8,-1.9,-13.8,6.6,北東,1.2,11,曇一時晴,雪
2016/1/19,988.8,24.0,-0.8,0.9,-2.8,12.5,北,0.0,30,ふぶき,曇、大風を伴う
2016/1/20,994.1,0.0,0.1,1.8,-1.5,9.2,北北西,2.0,27,曇一時雪,曇
2016/1/21,1004.9,--,-2.1,-0.8,-3.6,7.8,北西,2.6,24,曇,曇後一時晴
2016/1/22,1006.4,0.0,-1.8,1.1,-7.6,4.0,西北西,3.3,22,晴後曇,曇一時雪
2016/1/23,1008.0,0.5,-1.6,-0.1,-5.7,4.3,北北東,3.9,21,曇時々晴,曇時々晴一時雪
2016/1/24,998.9,0.0,-6.7,-2.3,-10.5,6.0,北北東,4.9,20,曇一時雪後晴,晴
2016/1/25,1005.2,--,-8.2,-4.0,-14.0,4.7,北,9.2,19,晴,快晴
2016/1/26,1010.9,--,-6.4,1.6,-17.4,5.2,南南西,9.4,19,快晴,晴
2016/1/27,1010.4,--,-2.6,3.4,-9.3,6.5,西,9.3,18,晴一時薄曇、大風を伴う,晴
2016/1/28,1014.5,0.5,-2.5,1.1,-9.1,8.7,西,8.7,18,晴後一時雪、大風を伴う,快晴
2016/1/29,1019.5,--,-8.6,-2.0,-15.4,3.8,北東,8.6,18,晴後一時薄曇,晴後薄曇
2016/1/30,1018.0,--,-8.7,-3.3,-14.6,3.6,北東,6.9,18,晴時々曇,晴時々曇後一時雪
2016/1/31,1011.8,0.0,-6.3,-1.8,-12.1,5.0,北北東,9.5,18,晴,晴
