日付,平均気圧(hPa),降水量(mm),平均気温(℃),最高気温(℃),最低気温(℃),平均風速(m/s),最多風向,日照時間(h),最深積雪(cm),天気概況昼,天気概況夜
2013/6/1,1011.7,0.0,13.5,17.9,10.2,4.0,北東,2.5,--,曇後一時雨、霧を伴う,曇一時雨
2013/6/2,1006.9,1.0,10.1,13.6,7.1,3.8,北東,0.1,--,雨時々曇,曇時々雨
2013/6/3,1006.8,0.0,10.3,15.7,8.0,6.3,北北東,3.1,--,曇,曇時々雨
2013/6/4,1012.5,0.0,10.5,13.9,7.7,3.5,北東,9.1,--,晴時々曇一時雨,曇
2013/6/5,1015.3,0.0,9.7,12.8,8.0,2.5,南,4.8,--,曇後一時霧,曇時々雨、霧を伴う
2013/6/6,1012.7,0.5,10.2,13.2,7.9,2.4,南南東,4.4,--,曇時々晴一時雨、霧を伴う,霧時々曇後一時霧雨
2013/6/7,1010.9,0.0,9.8,12.7,6.4,2.3,南,2.3,--,霧後一時曇,霧雨一時曇
2013/6/8,1008.1,0.5,15.4,19.3,12.1,2.8,南南東,7.9,--,薄曇後一時晴、霧を伴う,晴時々薄曇
2013/6/9,1005.3,--,15.2,24.4,11.4,4.5,北北東,13.2,--,晴,晴後曇
2013/6/10,1009.5,0.0,14.1,20.4,10.2,3.2,南,10.6,--,晴一時曇、霧を伴う,霧時々曇
2013/6/11,1013.5,0.0,12.8,16.0,10.7,2.3,南南東,3.0,--,曇一時晴後霧,霧雨時々曇
2013/6/12,1014.5,0.5,13.9,16.9,11.6,3.1,南,7.0,--,曇時々晴,霧雨時々曇後一時霧
2013/6/13,1013.1,0.0,13.4,15.3,11.2,3.3,南,0.5,--,曇後時々霧雨,霧雨時々曇一時霧
2013/6/14,1010.5,0.5,15.1,18.4,12.8,3.2,南,0.3,--,曇時々霧雨一時霧,霧時々霧雨後一時雨
2013/6/15,1005.6,8.0,17.2,19.7,14.0,3.8,北北東,0.4,--,雨,曇一時晴後霧
2013/6/16,1004.7,0.0,14.9,19.2,12.2,3.0,南,6.8,--,晴後曇時々霧,霧時々曇一時霧雨
2013/6/17,1001.0,0.0,12.6,14.3,11.8,2.6,南南東,0.0,--,霧時々曇,曇後雨、霧を伴う
2013/6/18,995.4,10.0,13.5,15.4,12.2,1.8,北東,0.0,--,雨時々曇後一時霧,霧一時霧雨
2013/6/19,994.3,0.0,13.7,15.3,11.9,2.1,南南東,0.0,--,曇時々霧後一時雨,曇一時雨、霧を伴う
2013/6/20,999.1,2.5,15.4,21.5,11.5,4.5,北東,1.8,--,曇一時晴,曇時々雨
2013/6/21,1003.7,0.0,11.6,14.3,10.3,3.9,南南東,0.3,--,曇,霧雨時々曇一時霧
2013/6/22,1000.4,0.0,12.9,16.3,10.2,3.5,南南西,3.3,--,曇一時晴,曇後霧
2013/6/23,999.8,0.0,13.1,16.2,11.4,2.1,南,5.2,--,霧一時晴,晴時々曇後一時霧
2013/6/24,1002.0,0.0,16.7,23.3,10.6,3.3,南東,6.1,--,晴時々曇,曇一時霧雨
2013/6/25,1006.7,0.0,12.9,15.2,10.7,3.9,南,3.0,--,曇後一時晴,霧雨時々曇後一時霧
2013/6/26,1003.5,0.0,14.7,20.3,10.8,4.1,北北東,2.1,--,曇,雨時々曇
2013/6/27,1004.7,4.5,12.4,17.7,9.8,6.8,北北東,6.2,--,曇一時雨後晴,曇一時晴
2013/6/28,1008.9,--,10.8,13.1,9.5,4.0,南,1.2,--,曇後一時晴,曇一時晴
2013/6/29,1011.7,--,12.7,15.9,10.7,4.6,南西,8.3,--,曇後晴,晴
2013/6/30,1012.1,0.0,14.1,18.0,10.5,4.4,南,10.9,--,晴一時霧,曇一時晴後霧雨、霧を伴う
